strategy_id,date,cash,equity,daily_pnl
D10,2016-06-27,9587988.45,10074700.45,-8197.27
D20,2016-06-27,8121608.7,10138469.7,-6777.98
D10,2016-06-28,9588087.38,10085091.38,10390.92
D20,2016-06-28,8121692.5,10149548.5,11078.79
D10,2016-06-29,9588186.3,10095316.3,10224.92
D20,2016-06-29,8121776.29,10176906.29,27357.8
D10,2016-06-30,9588285.23,10110853.23,15536.93
D20,2016-06-30,8121860.09,10231610.09,54703.8
D10,2016-07-01,9588387.96,10111121.96,268.73
D20,2016-07-01,8121947.11,10249450.11,17840.02
D10,2016-07-05,9588494.5,10110564.5,-557.46
D20,2016-07-05,8122037.35,10251489.35,2039.24
D10,2016-07-06,9588597.23,10115481.23,4916.73
D20,2016-07-06,8122124.37,10273282.37,21793.02
D10,2016-07-07,9588707.58,10116919.58,1438.34
D20,2016-07-07,8122217.84,10275388.84,2106.47
D10,2016-07-08,9588810.31,10123330.31,6410.74
D20,2016-07-08,8122304.87,10294319.87,18931.02
D10,2016-07-11,9588928.27,10123614.27,283.96
D20,2016-07-11,8122404.78,10298337.78,4017.92
D10,2016-07-12,9589038.62,10124554.62,940.35
D20,2016-07-12,8122498.26,10283493.26,-14844.53
D10,2016-07-13,9589156.58,10126332.58,1777.96
D20,2016-07-13,8122598.18,10302757.18,19263.92
D10,2016-07-14,9589274.54,10130932.54,4599.96
D20,2016-07-14,8122698.1,10318986.1,16228.92
D10,2016-07-15,9589392.51,10135200.51,4267.96
D20,2016-07-15,8122798.02,10316624.02,-2362.08
D10,2016-07-18,9589514.28,10135820.28,619.77
D20,2016-07-18,8122901.17,10321210.17,4586.15
D10,2016-07-19,9589632.24,10136270.24,449.97
D20,2016-07-19,8123001.09,10316258.09,-4952.08
D10,2016-07-20,9589754.01,10133902.01,-2368.23
D20,2016-07-20,8123104.24,10273552.24,-42705.85
D10,2016-07-21,9589871.98,10130865.98,-3036.03
D20,2016-07-21,8123204.17,10285986.17,12433.93
D10,2016-07-22,9589993.76,10122189.76,-8676.22
D20,2016-07-22,8123307.32,10289880.32,3894.15
D10,2016-07-25,9590115.54,10115339.54,-6850.22
D20,2016-07-25,8123410.47,10263706.47,-26173.85
D10,2016-07-26,9590233.51,10112635.51,-2704.03
D20,2016-07-26,8123510.4,10268266.4,4559.93
D10,2016-07-27,9590351.49,10109599.49,-3036.02
D20,2016-07-27,8123610.33,10277496.33,9229.93
D10,2016-07-28,9590446.63,10109196.63,-402.86
D20,2016-07-28,8123690.93,10283343.93,5847.59
D10,2016-07-29,9590549.38,10107473.38,-1723.25
D20,2016-07-29,8123777.97,10305359.97,22016.04
D10,2016-08-01,9590659.75,10107749.75,276.37
D20,2016-08-01,8123871.45,10305986.45,626.49
D10,2016-08-02,9590770.12,10106200.12,-1549.63
D20,2016-08-02,8123964.94,10325900.94,19914.49
D10,2016-08-03,9590876.68,10107634.68,1434.56
D20,2016-08-03,8124055.21,10316955.21,-8945.73
D10,2016-08-04,9590975.64,10108397.64,762.95
D20,2016-08-04,8124139.03,10313287.03,-3668.18
D10,2016-08-05,9591078.4,10110326.4,1928.76
D20,2016-08-05,8124226.07,10312622.07,-664.96
D10,2016-08-08,9591196.38,10110278.38,-48.01
D20,2016-08-08,8124326.01,10312864.01,241.94
D10,2016-08-09,9591306.76,10110886.76,608.37
D20,2016-08-09,8124419.51,10323921.51,11057.49
D10,2016-08-10,9591413.33,10110495.33,-391.43
D20,2016-08-10,8124509.78,10340545.78,16624.27
D10,2016-08-11,9591519.9,10110933.9,438.57
D20,2016-08-11,8124600.05,10336780.05,-3765.73
D10,2016-08-12,9591626.47,10110210.47,-723.43
D20,2016-08-12,8124690.32,10328081.32,-8698.73
D10,2016-08-15,9591744.46,10110328.46,117.99
D20,2016-08-15,8124790.27,10326418.27,-1663.05
D10,2016-08-16,9591847.23,10109601.23,-727.23
D20,2016-08-16,8124877.32,10311723.32,-14694.95
D10,2016-08-17,9591961.42,10111375.42,1774.19
D20,2016-08-17,8124974.05,10311441.05,-282.28
D10,2016-08-18,9592071.81,10113809.81,2434.38
D20,2016-08-18,8125067.55,10318191.55,6750.5
D10,2016-08-19,9592182.19,10110932.19,-2877.62
D20,2016-08-19,8125161.05,10309610.05,-8581.5
D10,2016-08-22,9592292.58,10112204.58,1272.39
D20,2016-08-22,8125254.56,10294656.56,-14953.5
D10,2016-08-23,9592406.77,10110824.77,-1379.81
D20,2016-08-23,8125351.28,10290851.28,-3805.27
D10,2016-08-24,9592524.77,10110776.77,-48.0
D20,2016-08-24,8125451.24,10242322.24,-48529.05
D10,2016-08-25,9592650.39,10110736.39,-40.38
D20,2016-08-25,8125557.64,10244373.64,2051.4
D10,2016-08-26,9592776.01,10111194.01,457.62
D20,2016-08-26,8125664.05,10237601.05,-6772.59
D10,2016-08-29,9592901.63,10113477.63,2283.62
D20,2016-08-29,8125770.46,10255315.46,17714.41
D10,2016-08-30,9593027.25,10113769.25,291.62
D20,2016-08-30,8125876.87,10217527.87,-37787.59
D10,2016-08-31,9593152.87,10111736.87,-2032.38
D20,2016-08-31,8125983.28,10205894.28,-11633.59
D10,2016-09-01,9593278.5,10111198.5,-538.38
D20,2016-09-01,8126089.69,10224594.69,18700.41
D10,2016-09-02,9593400.31,10112814.31,1615.82
D20,2016-09-02,8126192.88,10245965.88,21371.19
D10,2016-09-06,9593522.14,10108952.14,-3862.18
D20,2016-09-06,8126296.07,10261134.07,15168.19
D10,2016-09-07,9593651.57,10109247.57,295.44
D20,2016-09-07,8126405.71,10258812.71,-2321.36
D10,2016-09-08,9593781.01,10109045.01,-202.56
D20,2016-09-08,8126515.35,10251473.35,-7339.36
D10,2016-09-09,9593910.45,10093736.45,-15308.56
D20,2016-09-09,8126624.99,10180035.99,-71437.36
D10,2016-09-12,9594051.31,10100185.31,6448.86
D20,2016-09-12,8126744.31,10217904.31,37868.32
D10,2016-09-13,9594188.37,10089698.37,-10486.94
D20,2016-09-13,8126860.41,10175857.41,-42046.9
D10,2016-09-14,9594314.01,10087334.01,-2364.36
D20,2016-09-14,8126966.83,10167311.83,-8545.58
D10,2016-09-15,9594424.42,10088274.42,940.41
D20,2016-09-15,8127060.36,10180422.36,13110.52
D10,2016-09-16,9594534.83,10087222.83,-1051.59
D20,2016-09-16,8127153.88,10164761.88,-15660.47
D10,2016-09-19,9594649.05,10083187.05,-4035.78
D20,2016-09-19,8127250.63,10165485.63,723.75
D10,2016-09-20,9594763.27,10087285.27,4098.22
D20,2016-09-20,8127347.39,10170109.39,4623.75
D10,2016-09-21,9594847.04,10090357.04,3071.76
D20,2016-09-21,8127418.34,10217059.34,46949.95
D10,2016-09-22,9594915.57,10093579.57,3222.53
D20,2016-09-22,8127476.39,10224904.39,7845.05
D10,2016-09-23,9594984.11,10091158.11,-2421.46
D20,2016-09-23,8127534.45,10201512.45,-23391.95
D10,2016-09-26,9595079.3,10085443.3,-5714.81
D20,2016-09-26,8127615.08,10183274.08,-18238.37
D10,2016-09-27,9595178.29,10091186.29,5743.0
D20,2016-09-27,8127698.93,10178511.93,-4762.14
D10,2016-09-28,9595281.1,10091621.1,434.81
D20,2016-09-28,8127786.02,10191596.02,13084.08
D10,2016-09-29,9595380.1,10085578.1,-6043.0
D20,2016-09-29,8127869.87,10183031.87,-8564.14
D10,2016-09-30,9595486.71,10087178.71,1600.62
D20,2016-09-30,8127960.18,10198417.18,15385.31
D10,2016-10-03,9595608.56,10087632.56,453.85
D20,2016-10-03,8128063.4,10176842.4,-21574.79
D10,2016-10-04,9595734.22,10085434.22,-2198.34
D20,2016-10-04,8128169.83,10112509.83,-64332.56
D10,2016-10-05,9595856.07,10085556.07,121.85
D20,2016-10-05,8128273.05,10111604.05,-905.79
D10,2016-10-06,9595977.92,10081859.92,-3696.15
D20,2016-10-06,8128376.27,10103708.27,-7895.78
D10,2016-10-07,9596099.77,10078827.77,-3032.15
D20,2016-10-07,8128479.48,10095764.48,-7943.78
D10,2016-10-10,9596221.63,10075297.63,-3530.14
D20,2016-10-10,8128582.7,10094674.7,-1089.78
D10,2016-10-11,9596354.91,10076426.91,1129.28
D20,2016-10-11,8128695.6,10086340.6,-8334.1
D10,2016-10-12,9596492.0,10076232.0,-194.91
D20,2016-10-12,8128811.72,10096289.72,9949.12
D10,2016-10-13,9596602.44,10074184.44,-2047.56
D20,2016-10-13,8128905.27,10096283.27,-6.45
D10,2016-10-14,9596720.49,10076294.49,2110.05
D20,2016-10-14,8129005.27,10095150.27,-1133.0
D10,2016-10-17,9596849.97,10075759.97,-534.52
D20,2016-10-17,8129114.94,10104183.94,9033.68
D10,2016-10-18,9596979.45,10078047.45,2287.48
D20,2016-10-18,8129224.62,10125513.62,21329.68
D10,2016-10-19,9597108.93,10079504.93,1457.48
D20,2016-10-19,8129334.3,10139358.3,13844.68
D10,2016-10-20,9597238.42,10079800.42,295.48
D20,2016-10-20,8129443.98,10138666.98,-691.32
D10,2016-10-21,9597364.1,10078432.1,-1368.32
D20,2016-10-21,8129550.44,10131286.44,-7380.54
D10,2016-10-24,9597489.78,10077561.78,-870.32
D20,2016-10-24,8129656.9,10132829.9,1543.46
D10,2016-10-25,9597619.27,10073209.27,-4352.51
D20,2016-10-25,8129766.59,10136065.59,3235.69
D10,2016-10-26,9597744.95,10076986.95,3777.68
D20,2016-10-26,8129873.05,10136672.05,606.46
D10,2016-10-27,9597855.4,10073113.4,-3873.55
D20,2016-10-27,8129966.6,10112703.6,-23968.44
D10,2016-10-28,9668857.67,10084342.67,11229.27
D20,2016-10-28,8214384.13,10129800.13,17096.53
D10,2016-10-31,9668988.12,10089264.12,4921.45
D20,2016-10-31,8214494.96,10152376.96,22576.83
D10,2016-11-01,9669122.41,10063400.41,-25863.71
D20,2016-11-01,8214609.05,10133046.05,-19330.91
D10,2016-11-02,9669260.54,10047636.54,-15763.87
D20,2016-11-02,8214726.41,10102507.41,-30538.65
D10,2016-11-03,9669402.51,10028834.51,-18802.03
D20,2016-11-03,8214847.02,10107866.02,5358.61
D10,2016-11-04,9669544.48,10032198.48,3363.97
D20,2016-11-04,8214967.63,10097038.63,-10827.39
D10,2016-11-07,9669701.8,10083404.8,51206.32
D20,2016-11-07,8215101.29,10153933.29,56894.66
D10,2016-11-08,9669866.8,10097419.8,14015.0
D20,2016-11-08,8215241.47,10165418.47,11485.18
D10,2016-11-09,9670035.64,10111970.64,14550.84
D20,2016-11-09,8215384.91,10197000.91,31582.44
D10,2016-11-10,9670216.0,10077456.0,-34514.65
D20,2016-11-10,8215538.13,10106145.13,-90855.78
D10,2016-11-11,9670396.35,10115846.35,38390.36
D20,2016-11-11,8215691.36,10101275.36,-4869.77
D10,2016-11-14,9670603.58,10080751.58,-35094.78
D20,2016-11-14,8215867.41,10078113.41,-23161.95
D10,2016-11-15,9670795.45,10123102.45,42350.88
D20,2016-11-15,8216030.42,10125890.42,47777.01
D10,2016-11-16,9670971.98,10120961.98,-2140.47
D20,2016-11-16,8216180.4,10159781.4,33890.98
D10,2016-11-17,9671137.0,10143464.0,22502.02
D20,2016-11-17,8216320.59,10140490.59,-19290.8
D10,2016-11-18,8740986.15,10161259.15,17795.15
D20,2016-11-18,7101741.77,10159357.77,18867.18
D10,2016-11-21,8741145.71,10174765.71,13506.56
D20,2016-11-21,7101871.41,10186006.41,26648.63
D10,2016-11-22,8741312.21,10178643.21,3877.5
D20,2016-11-22,7102006.68,10195754.68,9748.27
D10,2016-11-23,8741485.65,10169171.65,-9471.56
D20,2016-11-23,7102147.59,10160738.59,-35016.09
D10,2016-11-25,8741652.15,10181603.15,12431.5
D20,2016-11-25,7102282.87,10185701.87,24963.28
D10,2016-11-28,8741818.66,10184933.66,3330.51
D20,2016-11-28,7102418.15,10213966.15,28264.28
D10,2016-11-29,8741985.17,10175886.17,-9047.49
D20,2016-11-29,7102553.44,10212921.44,-1044.72
D10,2016-11-30,8742151.68,10152974.68,-22911.49
D20,2016-11-30,7102688.73,10160759.73,-52161.71
D10,2016-12-01,8742314.73,10142629.73,-10344.95
D20,2016-12-01,7102821.2,10137329.2,-23430.53
D10,2016-12-02,8742481.25,10155373.25,12743.52
D20,2016-12-02,7102956.49,10175205.49,37876.29
D10,2016-12-05,8742651.25,10162513.25,7139.99
D20,2016-12-05,7103094.6,10181340.6,6135.11
D10,2016-12-06,8742821.24,10165498.24,2985.0
D20,2016-12-06,7103232.72,10189287.72,7947.12
D10,2016-12-07,8742998.18,10187261.18,21762.94
D20,2016-12-07,7103376.47,10235168.47,45880.76
D10,2016-12-08,8743171.65,10176827.65,-10433.53
D20,2016-12-08,7103517.41,10240032.41,4863.94
D10,2016-12-09,8743355.54,10200523.54,23695.88
D20,2016-12-09,7103666.81,10265048.81,25016.4
D10,2016-12-12,8743532.48,10209228.48,8704.95
D20,2016-12-12,7103810.58,10265729.58,680.76
D10,2016-12-13,8743719.85,10212253.85,3025.36
D20,2016-12-13,7103962.8,10295018.8,29289.22
D10,2016-12-14,8743907.21,10195972.21,-16281.63
D20,2016-12-14,7104115.03,10244072.03,-50946.77
D10,2016-12-15,8744080.7,10205739.7,9767.49
D20,2016-12-15,7104255.98,10247687.98,3615.95
D10,2016-12-16,8744254.2,10210758.2,5018.49
D20,2016-12-16,7104396.94,10266637.94,18949.96
D10,2016-12-19,8744434.63,10208177.63,-2580.56
D20,2016-12-19,7104543.54,10279662.54,13024.6
D10,2016-12-20,8744615.07,10205083.07,-3094.56
D20,2016-12-20,7104690.14,10274034.14,-5628.4
D10,2016-12-21,8744792.05,10201605.05,-3478.03
D20,2016-12-21,7104833.93,10269750.93,-4283.21
D10,2016-12-22,8744965.56,10205636.56,4031.51
D20,2016-12-22,7104974.9,10271275.9,1524.97
D10,2016-12-23,8745142.54,10208044.54,2407.98
D20,2016-12-23,7105118.69,10287813.69,16537.79
D10,2016-12-27,8745319.52,10206434.52,-1610.01
D20,2016-12-27,7105262.48,10291841.48,4027.79
D10,2016-12-28,8745499.98,10198620.98,-7813.54
D20,2016-12-28,7105409.1,10279498.1,-12343.38
D10,2016-12-29,8745659.62,10204563.62,5942.64
D20,2016-12-29,7105538.8,10325028.8,45530.7
D10,2016-12-30,8745833.15,10199877.15,-4686.48
D20,2016-12-30,7105679.78,10296552.78,-28476.02
D10,2017-01-03,8746017.09,10204827.09,4949.94
D20,2017-01-03,7105829.23,10319547.23,22994.44
D10,2017-01-04,8746197.56,10205912.56,1085.47
D20,2017-01-04,7105975.86,10333245.86,13698.63
D10,2017-01-05,8746374.57,10209863.57,3951.01
D20,2017-01-05,7106119.67,10362527.67,29281.81
D10,2017-01-06,8746555.05,10209063.05,-800.52
D20,2017-01-06,7106266.3,10359247.3,-3280.37
D10,2017-01-09,8746728.59,10195608.59,-13454.46
D20,2017-01-09,7106407.3,10344994.3,-14253.0
D10,2017-01-10,8746905.61,10180377.61,-15230.98
D20,2017-01-10,7106551.12,10325664.12,-19330.18
D10,2017-01-11,8747082.63,10181443.63,1066.02
D20,2017-01-11,7106694.94,10323024.94,-2639.18
D10,2017-01-12,8747259.65,10181110.65,-332.98
D20,2017-01-12,7106838.77,10312015.77,-11009.17
D10,2017-01-13,8747440.15,10180124.15,-986.5
D20,2017-01-13,7106985.42,10314094.42,2078.65
D10,2017-01-17,8747627.6,10194193.6,14069.45
D20,2017-01-17,7107137.71,10344178.71,30084.29
D10,2017-01-18,8747808.1,10196099.1,1905.51
D20,2017-01-18,7107284.36,10353336.36,9157.66
D10,2017-01-19,8747985.14,10191439.14,-4659.96
D20,2017-01-19,7107428.2,10341461.2,-11875.16
D10,2017-01-20,8748155.24,10213713.24,22274.1
D20,2017-01-20,7107566.4,10368093.4,26632.2
D10,2017-01-23,8748332.29,10215877.29,2164.05
D20,2017-01-23,7107710.25,10384158.25,16064.84
D10,2017-01-24,8748505.86,10229989.86,14112.58
D20,2017-01-24,7107851.27,10403850.27,19692.03
D10,2017-01-25,8748675.97,10228213.97,-1775.89
D20,2017-01-25,7107989.48,10394998.48,-8851.79
D10,2017-01-26,8748849.56,10219350.56,-8863.42
D20,2017-01-26,7108130.51,10375485.51,-19512.97
D10,2017-01-27,8749026.62,10212975.62,-6374.94
D20,2017-01-27,7108274.37,10379625.37,4139.86
D10,2017-01-30,8749203.68,10213473.68,498.06
D20,2017-01-30,7108418.22,10397737.22,18111.86
D10,2017-01-31,8749384.22,10221221.22,7747.54
D20,2017-01-31,7108564.91,10420440.91,22703.68
D10,2017-02-01,8749557.82,10212659.82,-8561.4
D20,2017-02-01,7108705.95,10437619.95,17179.04
D10,2017-02-02,8749734.9,10221660.9,9001.07
D20,2017-02-02,7108849.82,10454321.82,16701.87
D10,2017-02-03,8749908.5,10226410.5,4749.61
D20,2017-02-03,7108990.86,10461312.86,6991.05
D10,2017-02-06,8750092.53,10224286.53,-2123.97
D20,2017-02-06,7109140.38,10475874.34,14561.48
D10,2017-02-07,8750276.56,10236770.56,12484.03
D20,2017-02-07,7109289.9,10485550.9,9676.55
D10,2017-02-08,8750460.59,10240582.59,3812.03
D20,2017-02-08,7109439.42,10498169.38,12618.48
D10,2017-02-09,8750644.63,10235017.63,-5564.96
D20,2017-02-09,7109588.94,10490116.94,-8052.44
D10,2017-02-10,8750832.14,10223904.14,-11113.49
D20,2017-02-10,7109741.29,10484969.29,-5147.65
D10,2017-02-13,8751012.71,10228456.71,4552.57
D20,2017-02-13,7109888.0,10488969.96,4000.67
D10,2017-02-14,8751200.24,10226821.24,-1635.48
D20,2017-02-14,7110040.35,10492368.35,3398.39
D10,2017-02-15,8751384.29,10243986.29,17165.05
D20,2017-02-15,7110189.89,10508305.85,15937.5
D10,2017-02-16,8751564.87,10257538.87,13552.58
D20,2017-02-16,7110336.61,10534577.61,26271.75
D10,2017-02-17,8751745.46,10259948.46,2409.59
D20,2017-02-17,7110483.33,10528055.33,-6522.28
D10,2017-02-21,8751929.53,10271753.53,11805.06
D20,2017-02-21,7110632.88,10553097.88,25042.55
D10,2017-02-22,8752110.12,10272468.12,714.6
D20,2017-02-22,7110779.6,10534156.6,-18941.27
D10,2017-02-23,8752287.25,10272147.25,-320.87
D20,2017-02-23,7110923.51,10533345.51,-811.09
D10,2017-02-24,8752464.38,10274598.38,2451.13
D20,2017-02-24,7111067.42,10542187.42,8841.91
D10,2017-02-27,8752638.04,10269981.04,-4617.34
D20,2017-02-27,7111208.52,10508040.48,-34146.94
D10,2017-02-28,8752822.12,10279708.12,9727.08
D20,2017-02-28,7111358.08,10522926.11,14885.63
D10,2017-03-01,8753037.47,10282695.47,2987.35
D20,2017-03-01,7111533.04,10546486.0,23559.89
D10,2017-03-02,8753266.71,10283949.71,1254.25
D20,2017-03-02,7111719.29,10531354.33,-15131.67
D10,2017-03-03,8753509.86,10284001.86,52.15
D20,2017-03-03,7111916.84,10544099.84,12745.51
D10,2017-03-06,8753763.43,10275713.43,-8288.43
D20,2017-03-06,7112122.86,10516125.86,-27973.98
D10,2017-03-07,8754023.96,10271860.96,-3852.47
D20,2017-03-07,7112334.53,10517002.53,876.67
D10,2017-03-08,8754274.08,10271149.08,-711.89
D20,2017-03-08,7112537.74,10511445.74,-5556.79
D10,2017-03-09,8754524.2,10271739.2,590.12
D20,2017-03-09,7112740.96,10509339.92,-2105.82
D10,2017-03-10,8754777.8,10281890.8,10151.6
D20,2017-03-10,7112947.0,10526167.0,16827.08
D10,2017-03-13,8755048.78,10279683.78,-2207.02
D20,2017-03-13,7113167.16,10523469.16,-2697.84
D10,2017-03-14,8755316.3,10277129.3,-2554.48
D20,2017-03-14,7113384.51,10513332.54,-10136.62
D10,2017-03-15,8755566.45,10289596.45,12467.15
D20,2017-03-15,7113587.75,10555929.78,42597.24
D10,2017-03-16,8755816.61,10291737.61,2141.16
D20,2017-03-16,7113790.99,10536350.99,-19578.79
D10,2017-03-17,8756066.78,10288011.78,-3725.83
D20,2017-03-17,7113994.24,10530803.28,-5547.71
D10,2017-03-20,8756327.37,10290199.37,2187.6
D20,2017-03-20,7114205.97,10555709.01,24905.73
D10,2017-03-21,8756591.45,10296885.45,6686.08
D20,2017-03-21,7114420.53,10560482.53,4773.52
D10,2017-03-22,8756855.54,10295735.54,-1149.91
D20,2017-03-22,7114635.09,10558894.09,-1588.44
D10,2017-03-23,8757116.16,10291159.16,-4576.38
D20,2017-03-23,7114846.83,10543944.83,-14949.25
D10,2017-03-24,8757383.74,10291245.74,86.58
D20,2017-03-24,7115064.23,10535443.23,-8501.6
D10,2017-03-27,8757651.33,10292055.33,809.59
D20,2017-03-27,7115281.64,10544432.64,8989.4
D10,2017-03-28,8757918.92,10298027.92,5972.59
D20,2017-03-28,7115499.05,10550393.05,5960.41
D10,2017-03-29,8758186.52,10297158.52,-869.4
D20,2017-03-29,7115716.47,10549561.47,-831.58
D10,2017-03-30,8758454.14,10296062.14,-1096.39
D20,2017-03-30,7115933.89,10541382.85,-8178.61
D10,2017-03-31,8758714.8,10290948.8,-5113.33
D20,2017-03-31,7116145.67,10533331.67,-8051.18
D10,2017-04-03,8758985.91,10289882.91,-1065.9
D20,2017-04-03,7116365.94,10546659.94,13328.26
D10,2017-04-04,8759257.02,10295659.02,5776.11
D20,2017-04-04,7116586.2,10561279.2,14619.27
D10,2017-04-05,8759531.61,10294350.61,-1308.4
D20,2017-04-05,7116809.3,10558776.3,-2502.9
D10,2017-04-06,8759802.74,10290829.74,-3520.87
D20,2017-04-06,7117029.59,10549145.59,-9630.72
D10,2017-04-07,8760084.31,10289561.31,-1268.43
D20,2017-04-07,7117258.35,10548514.35,-631.24
D10,2017-04-10,8760365.88,10294172.88,4611.57
D20,2017-04-10,7117487.12,10556177.12,7662.77
D10,2017-04-11,8760647.47,10294567.47,394.58
D20,2017-04-11,7117715.89,10563546.89,7369.78
D10,2017-04-12,8760925.58,10309727.58,15160.12
D20,2017-04-12,7117941.85,10578402.85,14855.96
D10,2017-04-13,8761203.71,10302348.71,-7378.88
D20,2017-04-13,7118167.82,10555355.82,-23047.03
D10,2017-04-17,8761488.79,10310941.79,8593.09
D20,2017-04-17,7118399.44,10576598.44,21242.62
D10,2017-04-18,8761770.41,10322814.41,11872.62
D20,2017-04-18,7118628.25,10583492.25,6893.81
D10,2017-04-19,8762048.56,10310171.56,-12642.85
D20,2017-04-19,7118854.24,10554813.2,-28679.05
D10,2017-04-20,8762319.77,10307100.77,-3070.79
D20,2017-04-20,7119074.58,10561664.58,6851.38
D10,2017-04-21,8762590.98,10302283.98,-4816.79
D20,2017-04-21,7119294.93,10562320.93,656.35
D10,2017-04-24,8762869.16,10314507.16,12223.18
D20,2017-04-24,7119520.94,10575249.94,12929.01
D10,2017-04-25,8763150.83,10314673.83,166.66
D20,2017-04-25,7119749.78,10572900.78,-2349.16
D10,2017-04-26,8763435.98,10299553.98,-15119.85
D20,2017-04-26,7119981.46,10553967.42,-18933.36
D10,2017-04-27,8763714.18,10293677.18,-5876.8
D20,2017-04-27,7120207.49,10549104.45,-4862.97
D10,2017-04-28,8830033.99,10295748.99,2071.81
D20,2017-04-28,7187395.8,10564933.77,15829.31
D10,2017-05-01,8830321.31,10302234.31,6485.33
D20,2017-05-01,7187629.68,10549295.68,-15638.09
D10,2017-05-02,8830605.14,10232065.14,-70169.17
D20,2017-05-02,7187860.71,10494764.67,-54531.01
D10,2017-05-03,8830899.5,10232313.5,248.35
D20,2017-05-03,7188100.3,10467339.3,-27425.37
D10,2017-05-04,8831193.86,10235080.86,2767.36
D20,2017-05-04,7188339.91,10475732.91,8393.6
D10,2017-05-05,8831502.25,10242431.25,7350.39
D20,2017-05-05,7188590.93,10499995.96,24263.06
D10,2017-05-08,8831817.66,10239337.66,-3093.59
D20,2017-05-08,7188847.66,10498336.63,-1659.34
D10,2017-05-09,8832133.08,10244831.08,5493.42
D20,2017-05-09,7189104.41,10500163.44,1826.82
D10,2017-05-10,8832445.01,10264821.01,19989.93
D20,2017-05-10,7189358.31,10506689.27,6525.83
D10,2017-05-11,8832749.94,10275120.94,10299.93
D20,2017-05-11,7189606.51,10523404.51,16715.24
D10,2017-05-12,8833051.38,10272863.38,-2257.56
D20,2017-05-12,7189851.87,10519313.91,-4090.6
D10,2017-05-15,8833363.34,10303435.34,30571.96
D20,2017-05-15,7190105.8,10548259.8,28945.89
D10,2017-05-16,8833675.31,10319372.31,15936.97
D20,2017-05-16,7190359.74,10552257.74,3997.94
D10,2017-05-17,8833987.29,10290851.29,-28521.02
D20,2017-05-17,7190613.68,10520052.68,-32205.05
D10,2017-05-18,8834306.3,10256177.3,-34673.99
D20,2017-05-18,7190873.34,10485774.31,-34278.37
D10,2017-05-19,7518724.82,10280356.82,24179.52
D20,2017-05-19,6294298.13,10518827.13,33052.82
D10,2017-05-22,7518999.31,10276510.31,-3846.51
D20,2017-05-22,6294527.92,10527026.92,8199.79
D10,2017-05-23,7519270.83,10277562.83,1052.52
D20,2017-05-23,6294755.23,10517767.23,-9259.7
D10,2017-05-24,7519545.34,10287637.34,10074.51
D20,2017-05-24,6294985.03,10538780.03,21012.81
D10,2017-05-25,7519819.86,10305016.86,17379.52
D20,2017-05-25,6295214.85,10553034.85,14254.82
D10,2017-05-26,7520094.4,10310277.4,5260.53
D20,2017-05-26,6295444.68,10574745.68,21710.83
D10,2017-05-30,7520368.94,10318656.94,8379.54
D20,2017-05-30,6295674.51,10582296.51,7550.83
D10,2017-05-31,7520655.43,10325345.43,6688.49
D20,2017-05-31,6295914.34,10589724.34,7427.84
D10,2017-06-01,7520941.93,10327144.93,1799.5
D20,2017-06-01,6296154.19,10595095.19,5370.84
D10,2017-06-02,7521228.44,10332183.44,5038.51
D20,2017-06-02,6296394.04,10595001.04,-94.15
D10,2017-06-05,7521511.98,10341515.98,9332.54
D20,2017-06-05,6296631.41,10597675.41,2674.36
D10,2017-06-06,7521798.52,10361500.52,19984.53
D20,2017-06-06,6296871.28,10632447.28,34771.87
D10,2017-06-07,7522091.03,10364673.03,3172.51
D20,2017-06-07,6297116.16,10636885.16,4437.88
D10,2017-06-08,7522386.54,10364099.54,-573.49
D20,2017-06-08,6297363.54,10616009.54,-20875.61
D10,2017-06-09,7522682.06,10357922.06,-6177.48
D20,2017-06-09,6297610.94,10612901.94,-3107.6
D10,2017-06-12,7522971.63,10351210.63,-6711.44
D20,2017-06-12,6297853.35,10628221.35,15319.41
D10,2017-06-13,7523267.17,10347398.17,-3812.45
D20,2017-06-13,6298100.76,10615206.76,-13014.58
D10,2017-06-14,7523562.73,10351594.73,4196.56
D20,2017-06-14,6298348.19,10614651.19,-555.57
D10,2017-06-15,7523861.28,10348231.28,-3363.45
D20,2017-06-15,6298598.12,10608218.12,-6433.07
D10,2017-06-16,7524162.83,10349987.83,1756.55
D20,2017-06-16,6298850.57,10610195.57,1977.44
D10,2017-06-19,7524464.4,10378822.4,28834.56
D20,2017-06-19,6299103.02,10634230.02,24034.45
D10,2017-06-20,7524762.99,10410032.99,31210.59
D20,2017-06-20,6299352.99,10641912.99,7682.96
D10,2017-06-21,7525052.63,10451204.63,41171.64
D20,2017-06-21,6299595.46,10677256.46,35343.48
D10,2017-06-22,7525333.33,10457713.33,6508.7
D20,2017-06-22,6299830.45,10676937.45,-319.02
D10,2017-06-23,7525617.02,10463647.02,5933.69
D20,2017-06-23,6300067.94,10688360.94,11423.49
D10,2017-06-26,7525909.68,10463692.68,45.66
D20,2017-06-26,6300312.94,10694836.94,6476.0
D10,2017-06-27,7526205.35,10416927.35,-46765.34
D20,2017-06-27,6300560.45,10631943.45,-62893.49
D10,2017-06-28,7526504.0,10419282.0,2354.66
D20,2017-06-28,6300810.48,10642476.48,10533.02
D10,2017-06-29,7526808.65,10368615.65,-50666.36
D20,2017-06-29,6301065.51,10572162.51,-70313.97
D10,2017-06-30,7527110.32,10365474.32,-3141.33
